"RETURN_ID","ORDER_ITEM_ID","PRODUCT_KEY","STORE_KEY","CUSTOMER_KEY","DATE_KEY","REFUND_AMOUNT","QTY_RETURNED","UNIT_PRICE","TOTAL_LOST","HAS_PROMOTION"
15115,163989,3484,25,37570,20200110,2883,4,3614,14456,1
15116,186897,2715,43,24556,20211003,629,1,4914,4914,1
15117,351667,5678,87,35020,20211127,3147,4,3121,12484,1
15118,299580,4328,13,11098,20201205,3916,3,4905,14715,1
15119,392843,9014,63,33517,20200124,4215,1,4135,4135,1
15120,104706,9984,66,22707,20230409,1716,3,475,1425,1
15121,389401,5064,41,1107,20220812,3348,3,3519,10557,1
15122,556908,6293,44,49398,20210106,4054,3,2027,6081,1
15123,67862,1210,43,17141,20230707,464,1,4330,4330,1
15124,530915,845,34,44123,20210321,1876,4,4939,19756,1
15125,440197,8999,35,14863,20200312,2256,4,4968,19872,1
15126,375570,7737,19,48619,20200803,1288,4,3761,15044,1
15127,570437,5838,37,40135,20230905,2252,1,3117,3117,1
15128,8382,4199,8,12882,20230623,1047,4,2531,10124,1
15129,185384,6659,17,9121,20221204,77,1,1838,1838,1
15130,252439,2183,70,15956,20200101,2530,2,2110,4220,1
15131,426099,9446,100,21632,20230719,3219,4,723,2892,1
15132,229018,4855,61,33718,20201020,3538,3,962,2886,1
15133,106170,7885,43,9027,20200802,2411,4,1386,5544,1
15134,414463,7714,39,12939,20211125,141,3,2216,6648,1
15135,159488,8474,41,44537,20231016,3277,4,194,776,1
15136,388527,7539,92,44251,20201004,2233,2,2085,4170,1
15137,471785,3133,61,44932,20201207,2810,1,3835,3835,1
15138,256770,5315,37,20204,20200308,3019,3,2103,6309,1
15139,279677,6194,47,47831,20230927,1388,2,3830,7660,1
15140,495768,6425,25,14600,20230615,1065,2,3293,6586,1
15141,120550,4774,14,15388,20220621,2818,4,3896,15584,1
15142,496555,9133,35,4193,20201008,4153,4,4857,19428,1
15143,459719,5738,96,12486,20220824,4324,1,226,226,1
15144,193366,9942,65,28117,20231130,1967,2,1450,2900,1
15145,593677,430,92,17909,20221222,1767,4,3708,14832,1
15146,367111,133,15,44928,20230828,3719,2,3023,6046,1
15147,547773,565,53,11524,20220120,3119,3,1836,5508,1
15148,131094,9303,60,40293,20220324,507,4,395,1580,1
15149,6409,7367,40,36240,20230826,4728,2,4503,9006,1
15150,150577,4442,98,33063,20200530,2072,2,1853,3706,1
15151,512064,4655,94,10723,20230718,1940,4,1728,6912,1
15152,591114,8181,40,32747,20230611,1650,2,4488,8976,1
15153,65206,3177,38,24568,20210124,4798,4,3084,12336,1
15154,540701,9867,97,33947,20210625,2027,3,3788,11364,1
15155,210674,7174,94,3935,20230706,2676,1,3284,3284,1
15156,412281,8070,10,8477,20230824,4139,4,1676,6704,1
15157,284012,7541,49,48493,20230725,1464,1,1863,1863,1
15158,10380,8531,7,41759,20201110,939,2,4819,9638,1
15159,94802,4022,41,9805,20221107,3518,4,2613,10452,1
15160,286540,7690,97,33814,20200821,4498,3,2730,8190,1
15161,313696,5406,25,19156,20230222,4143,2,4669,9338,1
15162,162256,584,57,28330,20210210,4582,3,1925,5775,1
15163,11103,5953,93,40665,20210809,3588,4,4035,16140,1
15164,529092,967,61,27258,20211120,4522,4,1687,6748,1
15165,535408,5231,51,45405,20200214,822,3,4203,12609,1
15166,127009,1851,39,45666,20231220,2890,3,3839,11517,1
15167,194583,4346,94,44897,20220721,4453,2,4279,8558,1
15168,575509,2500,65,15872,20200826,1325,3,1884,5652,1
15169,98798,8514,29,150,20220618,3981,4,654,2616,1
15170,10531,9737,54,15905,20231126,4611,3,4279,12837,1
15171,342557,5291,4,39359,20230828,3501,3,2551,7653,1
15172,50211,172,78,49716,20220808,618,2,1350,2700,1
15173,254578,2688,98,18758,20210225,1320,3,1498,4494,1
15174,427194,3978,47,45401,20220828,3451,1,2983,2983,1
15175,177573,403,69,12303,20220128,3844,3,1625,4875,1
15176,107661,5576,34,20360,20221129,3779,1,2896,2896,1
15177,186030,3362,82,9510,20220709,4344,3,4675,14025,1
15178,107078,9524,88,46244,20230809,2335,2,1168,2336,1
15179,265234,2350,16,21384,20210417,959,3,2935,8805,1
15180,516727,5481,34,9712,20200206,3505,3,922,2766,1
15181,292779,5684,97,35409,20211123,1933,4,4734,18936,1
15182,139076,9128,60,45529,20210603,2102,4,161,644,1
15183,221267,793,73,43318,20200814,1116,2,4544,9088,1
15184,62428,4340,38,9134,20230509,526,2,4188,8376,1
15185,530263,4078,80,28323,20211004,4260,1,2140,2140,1
15186,479004,4215,53,47890,20230409,2232,4,4957,19828,1
15187,216230,3321,73,28451,20201030,1833,2,4714,9428,1
15188,387907,9327,1,15505,20220929,2802,1,4957,4957,1
15189,332402,1218,65,3082,20201116,4676,1,858,858,1
15190,485897,7464,20,17622,20201223,2677,2,3819,7638,1
15191,595974,960,7,47067,20210403,3506,1,3610,3610,1
15192,33104,7757,97,660,20230906,2202,2,1678,3356,1
15193,240822,2805,76,30529,20231212,86,2,537,1074,1
15194,457152,2736,8,3537,20210207,3817,1,1720,1720,1
15195,460034,2881,92,26057,20210630,2754,4,1506,6024,1
15196,64292,9615,59,31514,20230510,4276,1,2666,2666,1
15197,368790,5187,31,23377,20210325,664,3,2450,7350,1
15198,351466,6660,67,31082,20221130,375,1,2552,2552,1
15199,110225,9762,55,24473,20221226,303,1,908,908,1
15200,528920,7337,68,49439,20231030,3249,3,3353,10059,1
15201,317853,7314,91,40414,20210303,4446,3,108,324,1
15202,156608,626,55,15171,20201219,1582,2,193,386,1
15203,588632,4323,80,46918,20200216,247,2,3755,7510,1
15204,157043,9723,16,46207,20210420,861,1,4194,4194,1
15205,400701,9323,79,35081,20220130,4456,4,3511,14044,1
15206,577487,9983,10,26284,20230906,4924,1,3516,3516,1
15207,585927,7219,62,28301,20231026,4208,4,3414,13656,1
15208,166866,1351,24,34527,20200413,561,1,4115,4115,1
15209,130991,7929,42,12898,20230325,168,1,161,161,1
15210,419583,1283,4,8453,20210122,1833,1,3884,3884,1
15211,305682,2786,26,29454,20210214,427,4,2045,8180,1
15212,137061,3279,67,33743,20221105,958,3,149,447,1
15213,379987,9869,21,3955,20221227,4901,4,3035,12140,1
15214,400666,2618,78,8496,20200219,4214,3,2449,7347,1
15215,112451,9947,75,9579,20210206,4408,2,4345,8690,1
15216,541248,5725,47,1247,20210512,519,1,4667,4667,1
15217,51726,6038,40,28874,20220726,4900,1,2722,2722,1
15218,390322,3411,69,42999,20210330,898,4,576,2304,1
15219,211590,5899,64,24838,20200315,1232,1,2038,2038,1
15220,308435,5566,70,1051,20210222,2291,1,2511,2511,1
15221,157699,3990,58,21510,20210716,2556,1,864,864,1
15222,578461,8170,95,38041,20200207,2734,4,2979,11916,1
15223,263438,7486,70,28961,20230111,1874,1,1627,1627,1
15224,508133,8609,1,22085,20210614,1503,2,2500,5000,1
15225,14358,6547,17,11983,20220824,3690,1,663,663,1
15226,572089,6508,71,3599,20211031,2970,4,3490,13960,1
15227,467496,1213,1,2677,20210603,2191,3,4996,14988,1
15228,208730,3225,4,13526,20220316,1152,2,1512,3024,1
15229,91321,1909,7,8209,20220918,1501,3,4848,14544,1
15230,212931,5322,35,27653,20220130,2369,4,976,3904,1
15231,248221,1501,36,40578,20220712,1530,4,380,1520,1
15232,599011,7162,77,13383,20220808,2210,1,123,123,1
15233,39587,5461,25,12730,20220411,3551,3,2131,6393,1
15234,408569,3218,2,13265,20211223,2352,4,641,2564,1
15235,341171,9463,84,18216,20211026,1262,2,4602,9204,1
15236,291459,7097,38,8897,20200628,4241,4,2190,8760,1
15237,315660,3474,79,29635,20231222,2161,1,3396,3396,1
15238,282692,2866,36,32611,20220507,1641,3,2141,6423,1
15239,540800,2939,24,29214,20210907,324,4,4846,19384,1
15240,470187,436,72,15007,20220924,3826,4,3871,15484,1
15241,404902,4627,4,20058,20220724,4616,2,164,328,1
15242,4834,1180,55,31852,20221226,1398,4,221,884,1
15243,302928,1719,30,34989,20200708,1817,1,1499,1499,1
15244,306472,2812,88,24526,20220102,2739,1,4132,4132,1
15245,376346,5938,36,8268,20221128,825,2,1554,3108,1
15246,560191,1633,23,9226,20220514,1021,4,2598,10392,1
15247,553323,6698,78,42581,20210125,1774,3,1779,5337,1
15248,482166,5325,44,16377,20211210,4016,2,1954,3908,1
15249,481083,3511,4,38046,20221115,3244,2,2710,5420,1
15250,118356,7513,46,2102,20200613,3778,2,3329,6658,1
15251,69739,8392,46,47785,20220413,1425,4,298,1192,1
15252,396083,274,86,1421,20220208,4389,4,1866,7464,1
15253,271434,8000,11,28357,20210301,2283,4,1349,5396,1
15254,142801,2364,58,24741,20200223,4443,3,2559,7677,1
15255,307015,7250,59,43728,20210119,4285,4,3892,15568,1
15256,360303,3305,62,31383,20230121,4125,3,1109,3327,1
15257,354519,9685,22,156,20220520,1871,1,2288,2288,1
15258,11514,3467,100,3804,20220915,706,2,2019,4038,1
15259,29096,2464,88,37725,20210104,1683,3,3586,10758,1
15260,444048,9780,70,34497,20211210,551,4,3271,13084,1
15261,432700,2511,81,10947,20230908,906,3,3513,10539,1
15262,137004,1552,97,16777,20230424,1980,1,1787,1787,1
15263,336403,2444,94,29105,20230328,2265,1,1504,1504,1
15264,16046,1725,37,43080,20210306,4571,4,2394,9576,1
15265,320392,7340,3,17031,20220716,2924,2,3364,6728,1
15266,239122,7434,62,361,20231007,1892,3,541,1623,1
15267,169830,6098,27,11129,20201205,4718,3,3258,9774,1
15268,321245,6453,23,47232,20210414,4064,3,4426,13278,1
15269,373004,3628,81,11878,20210729,418,4,4068,16272,1
15270,360449,8397,69,33560,20200326,2576,3,761,2283,1
15271,136450,5768,41,2964,20231020,4349,4,146,584,1
15272,521004,6066,32,9546,20211127,762,4,2025,8100,1
15273,533533,682,88,47107,20210612,1838,4,1230,4920,1
15274,182472,1663,89,23091,20230107,2547,1,2888,2888,1
15275,468667,1549,54,35074,20220419,518,1,2167,2167,1
15276,406297,2373,91,7372,20230708,3605,1,4451,4451,1
15277,154753,2710,17,48595,20210521,686,2,1126,2252,1
15278,430591,8582,71,32408,20230308,2569,4,3046,12184,1
15279,351165,215,4,2630,20220221,829,4,3213,12852,1
15280,26373,3496,12,9941,20201020,4546,1,1814,1814,1
15281,114904,5486,43,36891,20230908,1370,2,4438,8876,1
15282,595939,4574,7,13826,20221125,3653,2,3981,7962,1
15283,496753,9236,4,43750,20200213,3349,2,4810,9620,1
15284,45999,5449,28,16500,20211105,523,2,4090,8180,1
15285,507219,9643,6,29601,20211225,2206,4,1194,4776,1
15286,410362,2490,25,2140,20220321,1605,3,3355,10065,1
15287,166453,7587,36,3951,20230109,956,2,1006,2012,1
15288,32230,8632,96,44305,20230301,4137,1,4967,4967,1
15289,410764,6316,53,36060,20200518,2550,1,3016,3016,1
15290,403693,5458,4,7852,20230530,993,1,4388,4388,1
15291,241324,7696,14,3952,20200204,3387,2,113,226,1
15292,98999,7982,62,3200,20231208,232,4,4389,17556,1
15293,586022,5932,74,8862,20210819,3868,4,3001,12004,1
15294,276089,3403,90,28601,20211119,1950,2,1539,3078,1
15295,386082,8837,81,441,20220521,220,4,381,1524,1
15296,411839,2913,17,4645,20220728,1145,2,2086,4172,1
15297,296871,6573,72,34226,20220914,4002,1,2811,2811,1
15298,559691,2278,61,16378,20210117,3685,4,188,752,1
15299,178627,3565,82,11480,20220807,1233,1,3714,3714,1
15300,53595,4778,61,37523,20230217,2546,2,2893,5786,1
15301,277000,5573,80,24738,20210911,2934,3,102,306,1
15302,351041,3665,7,10240,20220126,2037,2,2817,5634,1
15303,491884,7061,36,1029,20221207,4272,3,671,2013,1
15304,463399,9919,34,31471,20221031,3373,4,4181,16724,1
15305,159033,2120,66,1098,20220402,1424,4,2008,8032,1
15306,286656,6809,40,3825,20210124,778,3,2873,8619,1
15307,190617,2256,2,579,20221216,2183,3,1491,4473,1
15308,575742,2295,49,48734,20230723,536,4,2109,8436,1
15309,340449,9749,12,21924,20230214,365,1,3501,3501,1
15310,217587,5170,88,11545,20230326,2811,3,727,2181,1
15311,464251,8859,26,49152,20220627,1805,2,2845,5690,1
15312,128163,9753,83,10514,20230909,2252,3,1509,4527,1
15313,302436,1839,60,13938,20220117,1664,3,173,519,1
15314,521200,8184,62,42451,20230820,128,4,2877,11508,1
15315,166529,761,19,44223,20230914,2857,3,2341,7023,1
15316,418999,9117,54,9778,20220417,2714,3,182,546,1
15317,276401,7122,22,48006,20200629,2659,3,3424,10272,1
15318,573160,8059,59,22144,20210807,4679,4,2099,8396,1
15319,510840,4044,11,18933,20200520,4995,2,4141,8282,1
15320,298652,2536,83,1242,20210731,123,4,712,2848,1
15321,495791,50,27,49694,20211202,2834,4,4536,18144,1
15322,224702,375,60,44220,20220306,3300,4,3029,12116,1
15323,560387,5845,18,23105,20210211,4581,1,2153,2153,1
15324,360042,4910,25,35149,20230825,3511,2,1778,3556,1
15325,85538,275,39,6690,20220328,4509,2,2309,4618,1
15326,264226,8259,80,7593,20210420,3071,3,888,2664,1
15327,30949,9293,32,28840,20211218,1510,1,4266,4266,1
15328,484042,4053,65,4140,20200218,1101,2,2165,4330,1
15329,79787,8171,19,29080,20211223,1401,4,4307,17228,1
15330,335506,5204,44,30423,20221029,2204,2,548,1096,1
15331,267162,8348,79,40395,20210629,4504,3,1913,5739,1
15332,72191,5053,25,15666,20230922,1472,2,830,1660,1
15333,264283,4,76,15783,20200704,1918,1,1295,1295,1
15334,152879,216,86,35660,20210208,3860,2,4215,8430,1
15335,474889,7445,42,49068,20211119,1950,3,1397,4191,1
15336,547990,2507,37,29834,20230111,1202,2,3350,6700,1
15337,188583,3232,5,46477,20230708,631,3,3546,10638,1
15338,510759,540,25,9099,20220802,1279,3,1414,4242,1
15339,509510,618,88,6791,20200315,90,1,1790,1790,1
15340,258508,2857,41,49595,20231121,2771,3,4479,13437,1
15341,313943,9591,65,819,20200819,1052,2,4662,9324,1
15342,43951,1613,67,32968,20200322,1438,3,3131,9393,1
15343,42101,5875,27,24870,20200210,1766,2,4916,9832,1
15344,145344,7687,97,39968,20221207,3212,3,2616,7848,1
15345,506362,7822,1,1735,20200411,560,2,3144,6288,1
15346,167399,4252,61,47171,20200220,927,3,1335,4005,1
15347,559148,6860,76,22505,20231104,1840,2,3599,7198,1
15348,80927,4245,81,22457,20210903,4958,4,4072,16288,1
15349,256910,8923,53,39507,20201215,3913,1,2032,2032,1
15350,402655,1044,13,23356,20200415,1338,2,1137,2274,1
15351,362435,2841,50,10109,20230921,4486,2,4342,8684,1
15352,448058,927,11,41750,20220521,2615,4,4062,16248,1
15353,19847,2454,80,10766,20200317,717,3,4260,12780,1
15354,524627,3669,60,24649,20231108,359,1,1551,1551,1
15355,251857,7010,46,31099,20200926,4429,2,4637,9274,1
15356,295795,2439,94,22981,20220101,1072,2,740,1480,1
15357,67192,973,2,22077,20230821,3380,3,1347,4041,1
15358,102402,3741,63,47330,20210330,530,3,1245,3735,1
15359,227665,9368,27,16266,20230215,3568,4,2993,11972,1
15360,477401,5642,43,26096,20200816,855,1,3677,3677,1
15361,515257,6792,2,46546,20211022,1069,4,1662,6648,1
15362,36133,6828,26,10903,20221103,1440,2,4154,8308,1
15363,149699,8502,88,47439,20200228,4528,4,4164,16656,1
15364,459749,6288,59,17721,20220402,4186,4,2733,10932,1
15365,505668,1005,73,44319,20230828,3652,4,1042,4168,1
15366,62592,8563,68,48749,20230412,2738,1,2172,2172,1
15367,427082,5154,84,19423,20211214,2232,1,2801,2801,1
15368,565030,708,91,14684,20231012,4887,4,3382,13528,1
15369,320358,6929,19,44935,20221129,2744,2,2942,5884,1
15370,239267,9922,52,31567,20210623,2677,2,138,276,1
15371,262039,2583,84,45664,20230714,2520,3,1157,3471,1
15372,589968,9477,7,22245,20211123,140,4,4678,18712,1
15373,273876,7334,73,7042,20230521,2636,4,4665,18660,1
15374,247135,4761,31,319,20230611,3640,4,4739,18956,1
15375,163842,7394,33,45898,20210305,97,3,2139,6417,1
15376,293240,3325,3,48320,20200830,4745,2,4486,8972,1
15377,199402,4564,7,18453,20200216,2847,3,1617,4851,1
15378,536477,8248,49,48446,20201002,2414,1,2200,2200,1
15379,203186,8687,78,3524,20220313,3483,3,3975,11925,1
15380,529549,5755,16,32442,20220522,3298,2,3379,6758,1
15381,160055,7943,92,19252,20210527,2123,2,3944,7888,1
15382,300147,2937,81,2944,20200823,2492,1,1840,1840,1
15383,107808,848,18,19032,20201209,2982,2,2535,5070,1
15384,48069,9811,24,9030,20230705,483,2,619,1238,1
15385,12067,2815,63,32719,20231113,3904,2,453,906,1
15386,200111,8554,25,19343,20230728,1559,2,2505,5010,1
15387,571963,6700,81,5252,20200930,4374,3,4647,13941,1
15388,104607,4274,43,19198,20230220,1084,1,3965,3965,1
15389,520444,5054,7,23041,20220327,1641,1,2288,2288,1
15390,331752,7834,70,22240,20230303,4746,4,3183,12732,1
15391,391590,9898,80,23230,20220309,2049,3,1447,4341,1
15392,332676,4466,53,31054,20230920,837,2,1229,2458,1
15393,71418,378,82,22530,20210625,1917,1,3205,3205,1
15394,193007,3055,20,49447,20220512,1586,1,3209,3209,1
15395,166492,3461,87,8984,20221210,4294,3,1915,5745,1
15396,350720,1262,29,4723,20230301,1357,1,4881,4881,1
15397,337946,3962,2,32953,20230429,2895,4,4263,17052,1
15398,142464,5224,37,32635,20230905,4179,4,853,3412,1
15399,235221,4714,19,19931,20200806,3113,4,4094,16376,1
15400,39696,3370,92,22595,20211119,3012,3,4797,14391,1
15401,542947,4454,18,10122,20200109,4460,1,1541,1541,1
15402,36684,1488,9,12743,20220911,2482,3,2829,8487,1
15403,229401,3112,99,46265,20211119,3914,4,3492,13968,1
15404,599579,5296,39,35860,20210711,4017,1,4761,4761,1
15405,443273,1279,81,12270,20200725,2004,4,3173,12692,1
15406,103650,2397,20,16744,20220206,4207,3,887,2661,1
15407,138517,431,67,4155,20211104,3038,3,1634,4902,1
15408,50121,7883,62,39505,20200713,94,3,710,2130,1
15409,535660,9171,53,28972,20201103,2984,2,149,298,1
15410,172764,3010,54,26670,20210426,1396,2,4656,9312,1
15411,205673,5491,91,23778,20230919,304,3,842,2526,1
15412,476609,448,27,45017,20201127,2408,4,4394,17576,1
15413,160956,4273,16,22078,20200601,1402,1,3575,3575,1
15414,363092,7083,74,36505,20230710,4075,1,4299,4299,1
15415,6885,9722,86,2281,20201108,4700,1,2327,2327,1
15416,506443,3315,94,9352,20221208,1223,2,2504,5008,1
15417,543410,4773,26,27362,20200125,245,1,2410,2410,1
15418,412071,2379,74,49625,20230523,465,1,1592,1592,1
15419,278247,5047,69,331,20210814,230,4,4655,18620,1
15420,307545,8754,16,25807,20220219,4217,1,2664,2664,1
15421,65814,7602,73,6714,20211017,3989,4,1407,5628,1
15422,461451,3614,93,4664,20200514,1114,3,4929,14787,1
15423,324463,3848,25,28823,20220210,2901,2,4421,8842,1
15424,585230,211,65,45641,20220629,3597,1,1620,1620,1
15425,221092,9537,88,10778,20220904,287,4,4883,19532,1
15426,36550,9385,10,43072,20200609,3017,1,3832,3832,1
15427,357435,4827,29,49896,20210919,240,4,3090,12360,1
15428,96661,87,29,4612,20220523,2305,3,1005,3015,1
15429,450999,825,26,43162,20240101,4875,4,674,2696,1
15430,110574,1526,53,42468,20200522,3829,2,2164,4328,1
15431,534125,9329,57,10903,20231109,3527,3,2769,8307,1
15432,214733,4357,18,42865,20200831,2798,2,1987,3974,1
15433,407518,206,43,45597,20200813,2277,2,1854,3708,1
15434,311406,6166,48,9552,20220112,4121,1,1500,1500,1
15435,577316,4756,48,25974,20210722,652,4,3522,14088,1
15436,447479,3480,72,29591,20230204,4927,3,3667,11001,1
15437,243418,2404,9,10521,20210310,3217,3,4086,12258,1
15438,587380,1403,27,29708,20220128,1004,2,1203,2406,1
15439,60308,4421,35,49893,20231122,4740,1,3187,3187,1
15440,460806,6952,31,35621,20230301,4942,3,2403,7209,1
15441,422313,9888,25,36360,20231229,3052,2,4536,9072,1
15442,341815,2580,38,13253,20201211,4169,2,1651,3302,1
15443,502973,1600,61,20451,20230119,1950,2,102,204,1
15444,105006,1122,86,26692,20210919,1338,1,4569,4569,1
15445,193602,4727,99,37334,20220330,3708,3,677,2031,1
15446,145739,7305,92,28438,20200723,2328,3,312,936,1
15447,314552,8435,86,41542,20220818,4643,4,4356,17424,1
15448,269971,8839,17,2799,20211116,248,4,4485,17940,1
15449,175619,6250,21,40144,20210428,3681,2,3006,6012,1
15450,255088,9225,22,39782,20200305,3458,2,2113,4226,1
15451,72819,8351,55,28367,20211224,4056,4,2426,9704,1
15452,558555,7695,65,38156,20210130,1019,1,397,397,1
15453,78572,4529,22,40742,20210921,897,1,1574,1574,1
15454,448556,614,28,12153,20201210,4686,3,4378,13134,1
15455,169123,5393,90,48525,20210826,4255,2,3830,7660,1
15456,209992,3681,16,26410,20220117,1300,3,4770,14310,1
15457,556703,5314,15,3093,20231224,4288,2,530,1060,1
15458,121489,5729,94,27387,20210826,3192,1,4412,4412,1
15459,482466,1802,24,18415,20210520,2499,2,2871,5742,1
15460,350200,1679,41,48169,20230418,3219,1,4864,4864,1
15461,86953,1256,58,2697,20220831,2388,1,125,125,1
15462,299349,1058,45,1915,20200901,4796,2,4401,8802,1
15463,108708,4371,59,28382,20210502,3062,2,4962,9924,1
15464,147787,1040,53,2732,20210630,2128,1,1976,1976,1
15465,340564,9306,47,13379,20220407,301,2,4436,8872,1
15466,383066,4239,37,20654,20220529,900,1,760,760,1
15467,402311,7323,21,17607,20200407,2957,4,3018,12072,1
15468,67391,2259,12,21378,20210612,1753,2,1523,3046,1
15469,135090,2484,35,20537,20210311,2418,2,769,1538,1
15470,599627,8779,53,13889,20231109,3110,3,1081,3243,1
15471,403740,9834,75,11840,20210712,3163,3,1658,4974,1
15472,352154,9650,63,20555,20220417,108,1,2250,2250,1
15473,383457,2593,85,49919,20230208,2388,3,3668,11004,1
15474,589237,100,98,49139,20201201,3703,2,823,1646,1
15475,19030,5076,34,14827,20230517,1368,4,2948,11792,1
15476,497,5350,93,38167,20221129,4315,3,4804,14412,1
15477,138200,3196,5,16759,20210519,619,4,1040,4160,1
15478,208462,2035,51,4919,20230430,1633,2,630,1260,1
15479,307890,519,58,43959,20230828,913,2,2595,5190,1
15480,449487,5379,4,13696,20230329,4719,1,3400,3400,1
15481,269869,8668,50,16218,20230429,1420,1,462,462,1
15482,92765,4855,10,4648,20220910,2493,4,1858,7432,1
15483,359007,3674,57,14658,20220910,3804,4,1927,7708,1
15484,358934,9040,97,17604,20230601,2378,1,4002,4002,1
15485,260801,5763,98,14904,20210921,405,4,919,3676,1
15486,479272,6042,45,3686,20200130,4322,1,2776,2776,1
15487,77424,666,78,18944,20200223,367,1,607,607,1
15488,30793,3939,68,19700,20220613,3449,3,2047,6141,1
15489,557799,5600,79,16254,20220213,4871,1,3607,3607,1
